Transaction Amount,Quantity,Customer Age,Is Fraudulent,Account Age Days,Transaction Hour,Payment Method_bank transfer,Payment Method_credit card,Payment Method_debit card,Device Used_mobile,Device Used_tablet,Product Category_electronics,Product Category_health & beauty,Product Category_home & garden,Product Category_toys & games
657.95,5,22,1,9,3,False,False,True,False,False,False,False,False,True
146.41,1,54,0,6,0,False,False,False,False,True,False,False,False,False
292.33,3,31,0,80,14,False,True,False,False,True,False,True,False,False
237.34,1,44,0,283,5,False,False,False,False,False,False,True,False,False
211.44,5,32,0,278,1,True,False,False,False,True,False,True,False,False
112.68,2,26,0,316,12,False,False,False,False,False,False,False,True,False
79.22,4,42,0,126,20,False,False,True,False,False,False,False,False,False
29.99,1,17,0,12,5,False,False,True,True,False,False,False,False,True
142.74,1,40,0,346,19,True,False,False,False,False,True,False,False,False
54.04,3,27,0,292,5,False,True,False,True,False,False,True,False,False
120.6,1,27,0,206,6,False,False,False,False,True,False,True,False,False
62.37,2,17,0,171,6,False,False,True,True,False,True,False,False,False
268.15,4,27,0,251,9,False,False,True,True,False,True,False,False,False
68.16,1,32,0,42,20,False,True,False,False,True,False,False,True,False
77.23,2,37,0,356,23,False,True,False,True,False,False,False,False,False
93.79,4,34,0,28,15,False,True,False,False,True,False,False,False,True
25.3,5,43,0,165,18,False,False,False,False,True,False,False,True,False
34.15,5,28,0,191,4,False,False,True,False,True,False,False,False,True
54.4,1,19,0,74,15,False,False,False,False,True,False,True,False,False
113.38,5,43,0,329,2,False,False,True,False,False,False,False,False,True
77.69,5,40,0,74,3,False,False,True,False,True,False,False,True,False
62.4,5,46,0,8,23,True,False,False,False,False,True,False,False,False
75.35,4,24,0,79,4,False,False,False,False,False,False,False,True,False
388.19,2,36,0,229,9,True,False,False,True,False,True,False,False,False
136.44,4,32,0,2,19,True,False,False,False,False,False,False,False,False
1220.59,4,59,0,205,4,True,False,False,False,True,False,False,False,False
298.99,1,38,0,323,19,False,False,True,False,False,False,True,False,False
124.48,2,36,0,90,21,False,True,False,True,False,False,False,False,False
35.57,3,39,0,159,9,False,False,False,False,True,False,False,False,True
78.64,5,21,0,234,21,True,False,False,False,True,False,False,False,True
534.77,4,47,0,186,2,False,True,False,False,False,True,False,False,False
238.76,5,37,0,173,3,False,False,False,False,False,False,True,False,False
152.56,5,37,0,76,6,False,False,True,False,False,False,False,False,True
441.93,4,50,0,363,5,False,True,False,False,True,False,False,False,False
203.81,4,18,0,76,11,True,False,False,True,False,True,False,False,False
468.24,5,31,0,75,16,False,False,False,True,False,False,False,False,True
431.95,3,33,0,308,11,False,False,True,False,False,False,False,False,True
204.84,4,28,0,295,6,False,False,False,False,False,False,False,False,True
201.76,2,17,0,263,23,False,False,True,True,False,False,False,False,True
372.57,2,45,0,245,14,False,False,False,False,False,True,False,False,False
195.95,2,36,0,315,3,False,False,False,False,False,False,False,True,False
461.37,2,25,1,292,5,False,False,False,False,True,False,True,False,False
176.46,1,27,0,50,15,False,False,False,False,False,False,False,False,False
104.7,2,41,0,46,6,False,True,False,False,False,False,False,True,False
27.44,1,32,0,198,1,True,False,False,True,False,False,True,False,False
37.19,1,30,0,62,15,False,True,False,False,False,False,False,False,False
74.76,4,23,0,63,21,True,False,False,True,False,True,False,False,False
2432.95,2,48,1,197,3,False,False,True,False,True,True,False,False,False
77.33,1,28,0,68,1,False,True,False,True,False,False,True,False,False
249.48,5,19,0,81,12,False,False,True,True,False,True,False,False,False
129.45,2,49,0,21,18,True,False,False,True,False,False,False,False,True
209.05,2,42,0,338,11,True,False,False,True,False,False,False,False,False
354.93,4,25,0,356,9,False,True,False,False,False,True,False,False,False
345.48,4,34,0,234,17,True,False,False,True,False,True,False,False,False
86.41,3,43,0,89,12,False,True,False,False,True,False,True,False,False
38.66,5,43,0,84,12,False,True,False,True,False,False,False,False,False
37.94,1,26,0,326,11,False,True,False,False,False,False,False,False,False
23.0,4,37,0,171,9,True,False,False,False,False,False,False,True,False
57.55,1,38,0,133,10,False,False,True,False,False,False,False,False,True
38.07,3,45,0,358,13,False,False,True,False,True,False,False,True,False
227.1,5,38,0,85,2,False,False,False,False,True,False,False,False,False
230.41,1,33,0,179,18,True,False,False,True,False,False,True,False,False
505.79,3,38,0,227,2,False,False,False,False,False,False,False,True,False
951.2,2,29,0,115,2,True,False,False,False,True,False,True,False,False
139.65,2,37,1,4,3,False,False,True,False,True,False,True,False,False
289.0,3,47,0,346,23,False,False,True,False,False,False,False,False,False
127.15,3,37,0,272,11,True,False,False,False,True,True,False,False,False
11.33,5,45,0,109,15,False,False,False,False,False,False,False,True,False
468.27,1,24,0,200,8,False,True,False,False,False,False,False,True,False
294.49,3,27,0,154,4,False,False,False,True,False,False,False,False,False
273.12,2,41,0,297,23,False,False,True,False,True,True,False,False,False
234.62,4,24,1,288,3,False,False,False,True,False,False,False,True,False
71.89,4,37,0,342,1,False,True,False,False,False,False,False,False,False
80.3,3,31,0,318,6,False,True,False,False,True,False,False,False,False
237.65,5,2,0,222,6,False,False,True,False,False,False,False,False,False
379.65,2,43,0,89,1,False,True,False,False,False,False,True,False,False
128.53,2,24,0,313,15,False,False,True,False,True,False,True,False,False
93.12,3,32,0,294,20,False,False,False,True,False,False,False,False,False
346.55,2,28,0,343,22,False,True,False,True,False,False,True,False,False
354.12,4,34,0,115,16,False,False,False,False,False,True,False,False,False
208.68,4,30,0,58,23,False,False,False,False,True,False,False,False,True
45.13,3,43,0,5,0,False,True,False,False,True,True,False,False,False
66.12,5,37,0,335,3,False,False,False,True,False,False,False,True,False
104.68,5,34,0,143,17,True,False,False,False,False,False,False,True,False
140.9,3,23,0,37,7,False,True,False,False,False,False,False,True,False
796.79,1,25,0,83,9,False,False,True,False,True,False,True,False,False
20.98,4,30,0,108,8,False,False,False,True,False,False,False,False,True
603.68,2,30,0,271,18,False,True,False,True,False,False,True,False,False
450.72,1,35,0,308,1,False,False,True,False,False,False,False,True,False
16.97,2,28,0,236,7,True,False,False,False,True,False,True,False,False
142.23,4,25,0,329,11,False,False,False,False,True,False,False,False,False
345.78,2,25,0,282,7,False,False,False,False,True,False,False,False,False
237.26,2,39,0,115,1,True,False,False,False,False,True,False,False,False
169.84,5,29,0,148,6,False,False,True,False,False,False,False,False,False
58.72,1,18,0,308,21,False,False,False,True,False,False,False,False,True
119.74,3,41,1,321,1,False,True,False,True,False,False,False,True,False
32.8,1,44,0,24,10,False,False,False,False,False,False,False,False,True
303.36,3,36,0,311,17,False,False,True,False,True,False,True,False,False
72.39,5,30,0,67,19,False,True,False,True,False,False,False,True,False
145.17,1,32,0,12,3,False,False,True,True,False,False,True,False,False
30.39,4,27,0,99,2,False,False,False,False,False,False,True,False,False
111.35,5,31,0,207,20,False,False,False,False,True,False,False,False,False
276.02,5,49,0,333,4,True,False,False,True,False,False,False,False,True
28.72,5,50,0,310,2,False,False,True,True,False,False,False,False,False
33.91,4,40,0,117,23,False,True,False,True,False,False,False,False,True
14.61,4,37,0,284,12,False,True,False,True,False,True,False,False,False
294.16,2,27,0,71,2,False,False,True,False,False,False,False,False,False
79.87,4,37,0,322,14,False,False,True,False,True,False,True,False,False
37.55,4,48,0,85,2,False,False,False,False,False,True,False,False,False
175.76,5,26,0,222,13,False,False,False,True,False,False,False,False,False
183.31,2,43,0,190,19,True,False,False,False,True,False,False,False,True
410.23,1,27,0,258,22,False,False,False,False,False,False,False,False,False
62.52,3,25,0,79,12,False,False,False,True,False,False,False,False,False
998.6,5,34,1,120,13,False,True,False,False,False,False,False,False,True
29.99,3,52,0,350,17,True,False,False,False,False,True,False,False,False
62.71,3,38,0,205,17,True,False,False,True,False,False,True,False,False
111.64,1,37,0,158,10,False,False,False,False,True,False,False,True,False
37.59,5,19,0,304,2,True,False,False,False,True,False,False,False,False
79.88,2,27,0,314,17,True,False,False,False,True,False,False,False,False
180.69,1,34,0,64,2,False,True,False,False,False,False,False,False,False
184.03,3,38,0,332,10,False,False,True,False,False,False,False,True,False
181.01,1,39,0,194,13,False,False,True,False,False,False,False,True,False
162.71,4,26,0,347,18,True,False,False,False,True,True,False,False,False
218.98,1,45,0,213,5,False,False,True,False,False,True,False,False,False
1053.01,2,44,0,365,20,False,True,False,False,True,False,False,False,True
240.26,4,39,0,83,5,False,False,True,False,False,True,False,False,False
132.41,1,38,0,254,18,True,False,False,True,False,False,False,False,True
62.69,4,45,0,29,19,False,False,False,False,False,False,False,True,False
39.39,3,38,0,335,3,False,True,False,False,False,False,False,False,True
394.44,1,41,0,169,3,False,False,False,True,False,False,False,False,False
283.5,1,42,0,56,15,False,False,True,False,True,False,False,False,True
104.43,2,26,0,20,5,False,False,False,True,False,False,False,False,False
86.13,4,36,0,236,17,False,False,False,False,True,False,True,False,False
49.17,5,28,0,198,15,False,False,False,False,True,False,True,False,False
67.88,1,44,0,333,17,True,False,False,False,False,False,False,False,False
167.06,3,31,0,10,17,False,False,True,False,True,False,False,False,True
428.45,2,33,0,237,0,False,False,False,False,False,True,False,False,False
170.43,2,46,0,20,14,False,False,False,False,True,False,False,False,False
81.88,2,43,0,168,10,False,False,False,True,False,False,False,True,False
132.34,3,19,0,251,21,False,False,False,False,False,False,True,False,False
15.8,3,42,0,331,10,False,False,True,False,False,False,False,False,True
76.47,1,53,0,212,6,True,False,False,False,True,False,False,True,False
80.79,5,40,0,359,15,False,False,True,False,True,False,False,False,True
34.47,4,28,0,291,9,False,False,False,False,True,False,False,True,False
64.85,3,21,0,278,4,False,True,False,False,False,False,False,True,False
164.34,4,37,0,39,1,False,False,False,False,False,False,False,False,True
344.8,5,36,0,341,20,False,True,False,False,True,False,False,False,False
401.96,5,26,0,179,17,False,False,True,False,False,False,False,False,True
184.26,3,14,0,280,2,False,False,False,False,False,False,True,False,False
249.8,3,36,0,163,6,True,False,False,True,False,True,False,False,False
361.95,4,38,0,188,21,True,False,False,False,False,True,False,False,False
47.14,2,35,0,272,1,False,False,True,False,True,False,False,True,False
600.4,4,46,1,81,20,False,True,False,False,False,True,False,False,False
16.3,3,22,0,94,7,True,False,False,True,False,True,False,False,False
277.87,1,24,0,250,19,False,False,True,False,False,False,True,False,False
103.41,4,29,0,302,1,False,False,True,False,True,True,False,False,False
333.17,1,48,0,328,21,False,False,False,False,True,False,False,True,False
82.91,1,33,0,125,20,True,False,False,False,True,False,True,False,False
320.58,4,26,0,293,11,False,False,True,False,True,False,True,False,False
448.33,5,40,0,195,6,False,False,True,True,False,False,False,False,False
235.12,3,37,0,106,20,False,True,False,False,True,True,False,False,False
112.46,3,31,0,275,11,False,False,False,False,False,False,False,False,True
384.59,2,35,0,334,20,False,False,True,False,False,True,False,False,False
28.76,5,55,1,266,4,True,False,False,False,True,False,False,True,False
130.91,1,29,0,109,7,False,False,False,False,False,False,False,False,True
34.47,4,42,0,256,21,False,True,False,True,False,False,False,False,False
638.09,5,32,0,280,14,False,False,True,True,False,False,False,False,True
372.97,2,18,0,120,14,True,False,False,False,True,False,False,True,False
39.88,3,35,0,115,10,False,True,False,True,False,True,False,False,False
202.81,5,31,0,99,16,False,False,False,False,False,False,False,False,True
68.51,5,15,0,263,7,True,False,False,True,False,False,False,False,True
24.99,2,33,0,264,18,False,False,True,False,True,False,False,False,False
78.39,3,52,0,276,4,False,True,False,True,False,False,False,False,True
18.09,3,30,0,205,8,False,False,True,False,True,False,True,False,False
77.55,4,42,0,195,6,True,False,False,False,False,False,True,False,False
55.8,4,23,0,196,5,False,False,False,False,False,False,False,False,True
180.42,1,24,1,26,2,False,True,False,False,False,False,False,False,False
18.61,4,29,0,150,19,False,False,True,False,False,False,False,False,False
19.67,1,26,0,205,5,True,False,False,True,False,True,False,False,False
270.73,4,30,0,358,9,True,False,False,True,False,True,False,False,False
25.29,1,31,0,20,18,False,False,False,False,True,False,False,False,False
304.64,1,29,0,332,3,False,False,False,False,False,False,False,True,False
487.81,5,40,0,19,22,False,False,False,False,False,True,False,False,False
53.28,5,22,0,308,17,False,False,True,False,False,True,False,False,False
61.55,1,24,0,71,22,False,False,True,False,False,False,False,True,False
91.46,2,30,0,12,19,False,False,False,False,True,False,True,False,False
119.69,3,28,0,219,11,False,False,False,True,False,True,False,False,False
37.99,5,37,0,365,3,False,True,False,False,False,False,True,False,False
122.17,4,61,0,9,10,False,False,True,True,False,False,False,False,False
821.04,1,35,0,85,14,True,False,False,False,False,False,True,False,False
146.85,2,44,1,17,2,False,True,False,False,True,True,False,False,False
220.9,3,21,0,165,12,True,False,False,False,True,True,False,False,False
69.21,4,19,0,319,22,False,True,False,True,False,False,True,False,False
63.79,4,31,0,197,8,False,False,False,False,False,False,False,False,True
183.52,3,54,0,316,12,True,False,False,False,True,False,False,True,False
174.05,4,37,0,280,4,False,False,False,True,False,False,True,False,False
